"Species","AgeClass","Watershed","Stream","Year","CI","BA","Site","CUE"
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","ST.2018.5",0.017137816538263
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.6",3.35044313323041
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.7",0.162809257113498
"RNTR","Mature","Ath/NSask","Moon",2017,"C","Before","-118.521635--53.628476",0.0179326463098758
"RNTR","Mature","Ath/NSask","Moon",2017,"C","Before","-118.364419--53.741334",0.0179326463098758
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","ST.2018.7",0.539841220955284
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","ST.2018.11",2.92199771977384
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.9",0.676943753261388
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.15",0.017137816538263
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","SP3",6.60662827550039
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.10",0.017137816538263
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.12",1.2253538824858
"RNTR","Immature","Ath/NSask","Moon",2008,"C","Before","-118.364559--53.740973",0.822515827562991
"RNTR","Immature","Ath/NSask","Moon",2008,"C","Before","-118.41967--53.666981",3.58670836281517
"RNTR","Immature","Ath/NSask","Moon",2008,"C","Before","-118.47401--53.605376",0.0269677320512418
"RNTR","Immature","Ath/NSask","Moon",2008,"C","Before","-118.521635--53.628476",1.76638644935634
"RNTR","Immature","Ath/NSask","Moon",2008,"C","Before","-118.473157--53.604317",0.0943870621793465
"RNTR","Immature","Ath/NSask","Moon",2017,"C","Before","-118.521635--53.628476",1.1118240712123
"RNTR","Immature","Ath/NSask","Moon",2014,"C","Before","-118.351968--53.71406",0.0205452326452788
"RNTR","Immature","Ath/NSask","Moon",2015,"C","Before","-118.350404--53.705734",0.0196346050508347
"RNTR","Mature","Ath/NSask","Moon",2014,"C","Before","-118.351968--53.71406",0.585539130390446
"RNTR","Mature","Ath/NSask","Moon",2015,"C","Before","-118.350404--53.705734",0.697028479304632
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.16",0.017137816538263
"RNTR","Mature","Ath/NSask","Moon",2008,"C","Before","-118.521635--53.628476",1.24051567435713
"RNTR","Mature","Ath/NSask","Moon",2008,"C","Before","-118.473157--53.604317",0.0269677320512418
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","ST.2018.12",0.796908469029229
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","SP2",0.017137816538263
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","SP1",0.017137816538263
"RNTR","Mature","Ath/NSask","Moon",2008,"C","Before","-118.364559--53.740973",0.0269677320512418
"RNTR","Mature","Ath/NSask","Moon",2008,"C","Before","-118.41967--53.666981",0.552838507050458
"RNTR","Mature","Ath/NSask","Moon",2008,"C","Before","-118.47401--53.605376",1.05174154999843
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","ST.2018.8",0.017137816538263
"RNTR","Mature","Ath/NSask","Moon",2018,"C","Before","SP1",0.771201744221835
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","SP3",10.7454109694909
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","SP4",0.368463055572654
"RNTR","Immature","Ath/NSask","Moon",2018,"C","Before","ST.2018.13",0.968286634411859
"BKTR","AllAges","Clearwater","Rocky",2023,"T","After","SP3",0.448710600557461
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.15",0.142770999310914
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","SP3",1.42770999310914
"BKTR","AllAges","Clearwater","Rocky",2023,"T","After","SP1",0.448710600557606
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.11",0.856625995865485
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.11",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.12",0.142770999310914
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.10",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.12",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2020,"T","After","SP1",1.04552463773165
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","SP2",4.78282847691563
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.14",2.35572148863009
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.16",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.14",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.6",5.13975597519291
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.16",0.428312997932743
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.6",0.379659632956642
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.8",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.5",2.91072385266759
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.7",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.15",6.45421376026292
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.10",3.92620248105014
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.13",4.93557522843635
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.9",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2023,"T","After","ST.2023.5",17.9484240223042
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.5",8.76209777363632
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","SP4",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.7",2.64126348725191
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","SP3",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.8",0.856625995865485
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.6",12.3006372591433
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.16",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","SP2",3.54348990759533
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.17",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","SP1",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.9",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.14",4.93557522843635
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.7",4.04404512629369
"BKTR","AllAges","Clearwater","Rocky",2020,"T","After","SP2",4.56228932828357
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.5",0.142770999310914
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","SP4",0.632766054927737
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.13",6.4960804686466
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","SP4",0.142770999310914
"BKTR","AllAges","Clearwater","Rocky",2020,"T","After","ST.2020.5",0.190095388678482
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","SP1",0.142770999310914
"BKTR","AllAges","Clearwater","Rocky",2020,"T","After","SP3",1.90095388678482
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","SP1",13.3116485407167
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.15",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2023,"T","After","SP2",0.448710600557606
"BKTR","AllAges","Clearwater","Rocky",2020,"T","After","SP4",1.33066772074937
"BKTR","AllAges","Clearwater","Rocky",2023,"T","After","SP4",0.448710600557606
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.12",3.87554324603145
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.10",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.11",3.03303384472026
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","SP2",0.842509401311184
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","ST.2022.13",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2019,"T","After","ST.2019.9",2.64126348725191
"BKTR","AllAges","Clearwater","Rocky",2021,"T","After","ST.2021.8",0.253106421971095
"BKTR","AllAges","Clearwater","Rocky",2022,"T","After","SP3",0.337003760524474
"BKTR","AllAges","Clearwater","Rocky",2012,"T","Before","-115.532916--51.94851",0.213714827616329
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","SP3",0.0246937373177918
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.520894--51.952171",0.0179360587624651
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","ST.2018.5",0.0246937373177918
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","ST.2018.9",0.024693737317789
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.556674--51.942781",0.439433439680394
"BKTR","AllAges","Clearwater","Rocky",2012,"T","Before","-115.508655--51.961369",0.35942948280928
"BKTR","AllAges","Clearwater","Rocky",2017,"T","Before","-115.557995--51.942453",0.0237262634425924
"BKTR","AllAges","Clearwater","Rocky",2012,"T","Before","-115.532553--51.943578",0.0194286206923935
"BKTR","AllAges","Clearwater","Rocky",2012,"T","Before","-115.557598--51.942503",0.592572931118002
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","SP2",0.0246937373177918
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.575479--51.927803",0.0179360587624651
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.540096--51.946082",0.0179360587624651
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","SP1",0.6049965642859
"BKTR","AllAges","Clearwater","Rocky",2012,"T","Before","-115.490811--51.979539",0.330286551770689
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","SP4",0.0246937373177918
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.563666--51.946416",0.0627762056686277
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.573855--51.912669",0.233168763912046
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.579264--51.914737",0.0179360587624651
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","ST.2018.8",0.135815555247855
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","ST.2018.6",0.395099797084669
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.547269--51.944012",0.63673008606751
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.566593--51.938756",0.0179360587624651
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.591326--51.929914",0.251104822674511
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.530322--51.941455",0.0179360587624651
"BKTR","AllAges","Clearwater","Rocky",2018,"T","Before","ST.2018.7",0.148162423906751
"BKTR","AllAges","Clearwater","Rocky",2010,"T","Before","-115.490755--51.97961",0.0179360587624651
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","SP4",0.851686628625381
"BLTR","Immature","Clearwater","Rocky",2023,"T","After","SP4",4.3998239671414
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.15",12.1994546870642
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","SP2",0.640649233921747
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.15",1.00242762484226
"BLTR","Mature","Clearwater","Rocky",2020,"T","After","ST.2020.5",0.85638827259317
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","SP3",0.0617823342728623
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.10",0.556041008455761
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.13",2.56396687232379
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.13",1.41696536443869
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.16",3.15089904791598
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","SP1",0.0150740996216882
"BLTR","Mature","Clearwater","Rocky",2023,"T","After","SP4",3.65828060189285
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.16",0.366755757997182
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","SP4",1.97703469673159
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.9",0.0617823342728623
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.12",2.84198737655167
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.10",11.6150788432981
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","SP3",3.78359900504373
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.5",2.13298509646887
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.13",6.38927136300354
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.14",0.370694005637174
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.10",2.37426095966597
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.5",3.01125780250318
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","SP1",0.185347002818587
"BLTR","Mature","Clearwater","Rocky",2020,"T","After","SP1",0.422163232968464
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.11",0.0617823342728623
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.7",0.0617823342728623
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.7",2.12332280945737
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.14",27.6804082614715
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","SP2",1.05029968263866
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.11",7.84635645265351
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","SP1",0.61050103467837
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.10",2.3590965907942
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.6",1.10026727399155
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","SP2",16.3105362480356
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.8",12.3924840333785
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.8",1.78628080517005
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.6",7.56675037552081
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.16",12.4117869680099
"BLTR","Immature","Clearwater","Rocky",2023,"T","After","SP2",4.20207906974179
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.15",33.4712886509007
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.9",2.25844335187739
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.9",0.0386058692628613
"BLTR","Mature","Clearwater","Rocky",2023,"T","After","SP2",7.86035967163463
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.8",5.71366865090347
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.7",0.0617823342728623
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.10",0.945843796940102
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.11",0.540482169680058
"BLTR","Immature","Clearwater","Rocky",2023,"T","After","SP1",46.568923337609
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.16",2.53244873644361
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","SP3",4.34316029206461
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","SP1",0.0965146731571529
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.6",8.24794162542712
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","SP2",2.81822845618887
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.6",0.844149578814537
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.12",0.0386058692628613
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","SP1",0.0386058692628613
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.8",1.32652076670856
"BLTR","Immature","Clearwater","Rocky",2020,"T","After","SP4",0.0241236133124837
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.7",114.775249318487
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.12",5.30830702364343
"BLTR","Immature","Clearwater","Rocky",2020,"T","After","SP1",3.23256418387281
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.6",0.463367507046467
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.5",1.85347002818587
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","SP3",1.43957651387122
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.17",0.0617823342728623
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.8",1.29742901973011
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.16",0.154455835682156
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.8",11.460623007616
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.7",5.51712046153786
"BLTR","Immature","Clearwater","Rocky",2023,"T","After","SP3",66.49172175062
"BLTR","Mature","Clearwater","Rocky",2023,"T","After","SP3",5.04249488369014
"BLTR","Immature","Clearwater","Rocky",2020,"T","After","ST.2020.5",18.3098225041751
"BLTR","Immature","Clearwater","Rocky",2020,"T","After","SP3",16.7176640255512
"BLTR","Immature","Clearwater","Rocky",2020,"T","After","SP2",0.289483359749804
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.10",0.0150740996216882
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.6",0.0150740996216882
"BLTR","Mature","Clearwater","Rocky",2020,"T","After","SP2",0.940820919186863
"BLTR","Mature","Clearwater","Rocky",2023,"T","After","ST.2023.5",3.95489794799227
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.14",2.75856023076893
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.15",0.301481992433763
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","SP3",3.49070188641672
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","SP4",0.830026189151518
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.14",1.96889933240593
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","ST.2021.13",1.37050835883158
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.12",2.04254049873875
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.14",17.7006387691751
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.11",0.0386058692628613
"BLTR","Immature","Clearwater","Rocky",2023,"T","After","ST.2023.5",0.0988724486998067
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.17",4.84991324041969
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","SP4",0.401585172773605
"BLTR","Mature","Clearwater","Rocky",2020,"T","After","SP3",0.0241236133124837
"BLTR","Immature","Clearwater","Rocky",2021,"T","After","ST.2021.5",7.8755973296237
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.9",1.82257886104944
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.15",24.2495662020984
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.12",29.9335409552018
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.5",3.76098785561119
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.12",0.135666896595193
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","SP1",42.9696134867757
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.13",5.18971607892043
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","SP2",15.596771182196
"BLTR","Immature","Clearwater","Rocky",2022,"T","After","ST.2022.5",0.52514984131933
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","SP3",7.33511515994364
"BLTR","Mature","Clearwater","Rocky",2021,"T","After","SP4",3.64825464534039
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.11",1.16824272068083
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","SP4",0.271333793190387
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","SP2",1.37928011538447
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.9",4.28858134237028
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.11",0.497445287515709
"BLTR","Mature","Clearwater","Rocky",2019,"T","After","ST.2019.16",6.53462218600182
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.7",1.39435421500615
"BLTR","Mature","Clearwater","Rocky",2022,"T","After","ST.2022.15",18.6582649504044
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.9",1.68829915762907
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.14",0.0452222988650645
"BLTR","Mature","Clearwater","Rocky",2020,"T","After","SP4",0.229174326468595
"BLTR","Immature","Clearwater","Rocky",2019,"T","After","ST.2019.13",1.89933655233271
"BLTR","Mature","Clearwater","Rocky",2023,"T","After","SP1",8.50303058818338
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","SP3",6.06707360824215
"BLTR","Mature","Clearwater","Rocky",2012,"T","Before","-115.532553--51.943578",0.974989140618408
"BLTR","Immature","Clearwater","Rocky",2012,"T","Before","-115.557598--51.942503",0.0219098683284987
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.573855--51.912669",3.01116551828096
"BLTR","Mature","Clearwater","Rocky",2012,"T","Before","-115.490811--51.979539",0.317693090763231
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.540096--51.946082",0.214354155538645
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","SP3",4.99721018178874
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","ST.2018.6",2.61371697855075
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.540096--51.946082",2.47017645906438
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.563666--51.946416",2.88867742940174
"BLTR","Immature","Clearwater","Rocky",2012,"T","Before","-115.490811--51.979539",1.02976381143944
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.530322--51.941455",22.2111734500996
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.591326--51.929914",26.263487723854
"BLTR","Immature","Clearwater","Rocky",2012,"T","Before","-115.532916--51.94851",3.34125492009605
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","SP2",0.121883175165579
"BLTR","Mature","Clearwater","Rocky",2012,"T","Before","-115.508655--51.961369",0.0219098683284987
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.575479--51.927803",2.5620425257238
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.566593--51.938756",2.01084612576729
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.490755--51.97961",0.42870831107729
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.520894--51.952171",1.49027174803058
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.556674--51.942781",3.06220222198064
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.490755--51.97961",0.347049585157806
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","SP4",0.0541703000735907
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.520894--51.952171",1.27591759249193
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.591326--51.929914",0.908453325854256
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","ST.2018.5",0.433362400588725
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","ST.2018.8",5.05138048186233
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","ST.2018.7",0.0270851500367953
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","SP2",5.57954090757984
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.566593--51.938756",0.42870831107729
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.575479--51.927803",8.44147079192663
"BLTR","Immature","Clearwater","Rocky",2012,"T","Before","-115.532553--51.943578",0.361512827420229
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","SP1",5.02429533182553
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.530322--51.941455",0.122488088879226
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","SP1",1.47614067700535
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","SP4",0.460447550625521
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.573855--51.912669",0.142902770359096
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","ST.2018.8",5.87747755798459
"BLTR","Immature","Clearwater","Rocky",2017,"T","Before","-115.557995--51.942453",1.96084799925232
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","ST.2018.7",0.0270851500367953
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","ST.2018.6",0.392734675533532
"BLTR","Mature","Clearwater","Rocky",2012,"T","Before","-115.557598--51.942503",5.0173598472262
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","ST.2018.5",0.0677128750919883
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.547269--51.944012",0.122488088879226
"BLTR","Mature","Clearwater","Rocky",2018,"T","Before","ST.2018.9",0.5823307257911
"BLTR","Immature","Clearwater","Rocky",2012,"T","Before","-115.508655--51.961369",1.71992466378715
"BLTR","Mature","Clearwater","Rocky",2012,"T","Before","-115.532916--51.94851",2.4867700552846
"BLTR","Immature","Clearwater","Rocky",2018,"T","Before","ST.2018.9",4.6586458063288
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.563666--51.946416",0.408293629597419
"BLTR","Mature","Clearwater","Rocky",2017,"T","Before","-115.557995--51.942453",0.862773119671022
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.579264--51.914737",0.0408293629597419
"BLTR","Mature","Clearwater","Rocky",2010,"T","Before","-115.556674--51.942781",0.0204146814798709
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.579264--51.914737",0.44912299255716
"BLTR","Immature","Clearwater","Rocky",2010,"T","Before","-115.547269--51.944012",0.99011205177374
"BKTR","AllAges","Ath/NSask","Thistle",2021,"C","After","SP1",0.425740159202987
"BKTR","AllAges","Ath/NSask","Thistle",2022,"C","After","SP1",0.362015399607617
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","ST.2019.7",0.183746773937377
"BKTR","AllAges","Ath/NSask","Thistle",2022,"C","After","SP2",0.0212950235063304
"BKTR","AllAges","Ath/NSask","Thistle",2023,"C","After","SP1",0.0223681941742709
"BKTR","AllAges","Ath/NSask","Thistle",2021,"C","After","SP2",0.0202733409144302
"BKTR","AllAges","Ath/NSask","Thistle",2020,"C","After","SP2",0.0193006761279474
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","ST.2019.8",0.0183746773937377
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","ST.2019.6",1.58022225586144
"BKTR","AllAges","Ath/NSask","Thistle",2023,"C","After","SP2",0.0223681941742709
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","SP4",0.0183746773937377
"BKTR","AllAges","Ath/NSask","Thistle",2019,"C","After","ST.2019.5",0.0183746773937377
